,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,7,10,1,47,1,2,0.26345,-0.417,move,ru,5,"[9, 7]","[10, 6]",False,True
1,2,7,10,1,47,1,2,0.26345,-0.333,move,ru,5,"[1, 2]","[2, 1]",False,True
0,1,7,10,1,47,2,0,0.29410000000000003,0.083,move,lu,5,"[10, 6]","[9, 5]",False,True
1,2,7,10,1,47,2,11,0.29410000000000003,-0.167,remove,ru,2,"[2, 1]","[3, 0]",False,True
0,1,7,10,1,47,3,4,0.40925,-0.417,move,z,5,"[9, 5]","[9, 5]",False,True
1,2,7,10,1,47,3,16,0.40925,-0.3,remove,rd,2,"[2, 1]","[3, 2]",False,True
0,1,7,10,1,47,4,6,0.4805999999999999,0.417,move,ld,5,"[9, 5]","[8, 6]",False,True
1,2,7,10,1,47,4,16,0.4805999999999999,-0.383,remove,rd,2,"[2, 1]","[3, 2]",False,True
0,1,7,10,1,47,5,0,0.16509999999999997,0.167,move,lu,5,"[8, 6]","[7, 5]",False,True
1,2,7,10,1,47,5,1,0.16509999999999997,0.117,move,u,5,"[2, 1]","[2, 0]",False,True
0,1,7,10,1,47,6,9,0.17725000000000005,-0.583,remove,lu,2,"[7, 5]","[6, 4]",False,True
1,2,7,10,1,47,6,11,0.17725000000000005,-0.25,remove,ru,1,"[2, 0]","[3, -1]",False,True
0,1,7,10,1,47,7,14,0.4084499999999999,0.45,remove,ld,2,"[7, 5]","[6, 6]",False,True
1,2,7,10,1,47,7,12,0.4084499999999999,-0.317,remove,l,2,"[2, 0]","[1, 0]",False,True
0,1,7,10,1,47,8,14,0.187,-0.467,remove,ld,2,"[7, 5]","[6, 6]",False,True
1,2,7,10,1,47,8,7,0.187,-0.55,move,d,5,"[2, 0]","[2, 1]",False,True
0,1,7,10,1,47,9,10,0.18725000000000003,-0.717,remove,u,2,"[7, 5]","[7, 4]",False,True
1,2,7,10,1,47,9,14,0.18725000000000003,0.167,remove,ld,5,"[2, 1]","[1, 2]",False,True
0,1,7,10,1,47,10,1,0.1598,-0.217,move,u,5,"[7, 5]","[7, 4]",False,True
1,2,7,10,1,47,10,1,0.1598,0.0,move,u,5,"[2, 1]","[2, 0]",False,True
0,1,7,10,1,47,11,4,0.11624999999999999,0.333,move,z,5,"[7, 4]","[7, 4]",False,True
1,2,7,10,1,47,11,4,0.11624999999999999,-0.25,move,z,5,"[2, 0]","[2, 0]",False,True
0,1,7,10,1,47,12,8,0.12009999999999998,-0.333,move,rd,5,"[7, 4]","[8, 5]",False,True
1,2,7,10,1,47,12,12,0.12009999999999998,0.083,remove,l,2,"[2, 0]","[1, 0]",False,True
0,1,7,10,1,47,13,3,0.09535,0.25,move,l,5,"[8, 5]","[7, 5]",False,True
1,2,7,10,1,47,13,8,0.09535,0.033,move,rd,5,"[2, 0]","[3, 1]",False,True
0,1,7,10,1,47,14,13,0.09505,-0.083,remove,r,5,"[7, 5]","[8, 5]",False,True
1,2,7,10,1,47,14,9,0.09505,-0.333,remove,lu,5,"[3, 1]","[2, 0]",False,True
0,1,7,10,1,47,15,14,0.05375,0.583,remove,ld,2,"[7, 5]","[6, 6]",False,True
1,2,7,10,1,47,15,6,0.05375,0.083,move,ld,5,"[3, 1]","[2, 2]",False,True
0,1,7,10,1,47,16,11,0.11694999999999997,-0.883,remove,ru,2,"[7, 5]","[8, 4]",False,True
1,2,7,10,1,47,16,10,0.11694999999999997,0.0,remove,u,5,"[2, 2]","[2, 1]",False,True
0,1,7,10,1,47,17,2,0.09995,-0.8,move,ru,5,"[7, 5]","[8, 4]",False,True
1,2,7,10,1,47,17,14,0.09995,0.167,remove,ld,2,"[2, 2]","[1, 3]",False,True
0,1,7,10,1,47,18,3,0.09240000000000001,0.25,move,l,5,"[8, 4]","[7, 4]",False,True
1,2,7,10,1,47,18,7,0.09240000000000001,-0.133,move,d,5,"[2, 2]","[2, 3]",False,True
0,1,7,10,1,47,19,13,0.14295000000000005,0.583,remove,r,5,"[7, 4]","[8, 4]",False,True
1,2,7,10,1,47,19,7,0.14295000000000005,0.0,move,d,5,"[2, 3]","[2, 4]",False,True
0,1,7,10,1,47,20,14,0.09269999999999998,-0.333,remove,ld,2,"[7, 4]","[6, 5]",False,True
1,2,7,10,1,47,20,4,0.09269999999999998,0.083,move,z,5,"[2, 4]","[2, 4]",False,True
0,1,7,10,1,47,21,11,0.06020000000000001,-0.55,remove,ru,2,"[7, 4]","[8, 3]",False,True
1,2,7,10,1,47,21,1,0.06020000000000001,-0.5,move,u,5,"[2, 4]","[2, 3]",False,True
0,1,7,10,1,47,22,8,0.06230000000000001,0.033,move,rd,5,"[7, 4]","[8, 5]",False,True
1,2,7,10,1,47,22,2,0.06230000000000001,0.333,move,ru,5,"[2, 3]","[3, 2]",False,True
0,1,7,10,1,47,23,4,0.07205,0.083,move,z,5,"[8, 5]","[8, 5]",False,True
1,2,7,10,1,47,23,6,0.07205,-0.083,move,ld,5,"[3, 2]","[2, 3]",False,True
0,1,7,10,1,47,24,6,0.13260000000000002,0.167,move,ld,5,"[8, 5]","[7, 6]",False,True
1,2,7,10,1,47,24,12,0.13260000000000002,-0.417,remove,l,2,"[2, 3]","[1, 3]",False,True
0,1,7,10,1,47,25,13,0.11664999999999999,-0.75,remove,r,5,"[7, 6]","[8, 6]",False,True
1,2,7,10,1,47,25,8,0.11664999999999999,0.2,move,rd,5,"[2, 3]","[3, 4]",False,True
0,1,7,10,1,47,26,15,0.08759999999999998,0.833,remove,d,2,"[7, 6]","[7, 7]",False,True
1,2,7,10,1,47,26,10,0.08759999999999998,0.417,remove,u,2,"[3, 4]","[3, 3]",False,True
0,1,7,10,1,47,27,2,0.2009,-0.717,move,ru,5,"[7, 6]","[8, 5]",False,True
1,2,7,10,1,47,27,11,0.2009,-1.3,remove,ru,2,"[3, 4]","[4, 3]",False,True
0,1,7,10,1,47,28,3,0.13790000000000002,-0.167,move,l,5,"[8, 5]","[7, 5]",False,True
1,2,7,10,1,47,28,15,0.13790000000000002,0.117,remove,d,2,"[3, 4]","[3, 5]",False,True
0,1,7,10,1,47,29,13,0.0965,-0.25,remove,r,5,"[7, 5]","[8, 5]",False,True
1,2,7,10,1,47,29,2,0.0965,-0.133,move,ru,5,"[3, 4]","[4, 3]",False,True
0,1,7,10,1,47,30,12,0.1906,0.167,remove,l,2,"[7, 5]","[6, 5]",False,True
1,2,7,10,1,47,30,15,0.1906,-0.083,remove,d,2,"[4, 3]","[4, 4]",False,True
0,1,7,10,1,47,31,13,0.11955,0.033,remove,r,2,"[7, 5]","[8, 5]",False,True
1,2,7,10,1,47,31,10,0.11955,-0.383,remove,u,2,"[4, 3]","[4, 2]",False,True
0,1,7,10,1,47,32,9,0.16114999999999996,-0.383,remove,lu,2,"[7, 5]","[6, 4]",False,True
1,2,7,10,1,47,32,6,0.16114999999999996,0.033,move,ld,5,"[4, 3]","[3, 4]",False,True
0,1,7,10,1,47,33,0,0.13075,-0.217,move,lu,5,"[7, 5]","[6, 4]",False,True
1,2,7,10,1,47,33,9,0.13075,-0.167,remove,lu,5,"[3, 4]","[2, 3]",False,True
0,1,7,10,1,47,34,13,0.1069,0.0,remove,r,5,"[6, 4]","[7, 4]",False,True
1,2,7,10,1,47,34,12,0.1069,-0.417,remove,l,5,"[3, 4]","[2, 4]",False,True
