,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,34,100,1,34,1,5,0.42424999999999996,-0.583,move,r,5,"[7, 2]","[8, 2]",False,True
1,2,34,100,1,34,1,15,0.42424999999999996,-0.417,remove,d,2,"[2, 7]","[2, 8]",False,True
0,1,34,100,1,34,2,7,0.1627,0.083,move,d,5,"[8, 2]","[8, 3]",False,True
1,2,34,100,1,34,2,5,0.1627,-0.467,move,r,5,"[2, 7]","[3, 7]",False,True
0,1,34,100,1,34,3,5,0.32505,-0.083,move,r,5,"[8, 3]","[9, 3]",False,True
1,2,34,100,1,34,3,5,0.32505,0.333,move,r,5,"[3, 7]","[4, 7]",False,True
0,1,34,100,1,34,4,8,0.42065,0.167,move,rd,1,"[9, 3]","[10, 4]",False,True
1,2,34,100,1,34,4,5,0.42065,-0.083,move,r,5,"[4, 7]","[5, 7]",False,True
0,1,34,100,1,34,5,5,0.1664,-0.65,move,r,1,"[9, 3]","[10, 3]",False,True
1,2,34,100,1,34,5,3,0.1664,-0.25,move,l,5,"[5, 7]","[4, 7]",False,True
0,1,34,100,1,34,6,9,0.32365,0.017,remove,lu,5,"[9, 3]","[8, 2]",False,True
1,2,34,100,1,34,6,12,0.32365,0.083,remove,l,5,"[4, 7]","[3, 7]",False,True
0,1,34,100,1,34,7,15,0.14975,-0.167,remove,d,2,"[9, 3]","[9, 4]",False,True
1,2,34,100,1,34,7,1,0.14975,0.083,move,u,5,"[4, 7]","[4, 6]",False,True
0,1,34,100,1,34,8,2,0.10379999999999996,-0.133,move,ru,1,"[9, 3]","[10, 2]",False,True
1,2,34,100,1,34,8,0,0.10379999999999996,0.167,move,lu,5,"[4, 6]","[3, 5]",False,True
0,1,34,100,1,34,9,5,0.09274999999999997,-0.567,move,r,1,"[9, 3]","[10, 3]",False,True
1,2,34,100,1,34,9,1,0.09274999999999997,-0.333,move,u,5,"[3, 5]","[3, 4]",False,True
0,1,34,100,1,34,10,4,0.11589999999999998,-0.317,move,z,5,"[9, 3]","[9, 3]",False,True
1,2,34,100,1,34,10,16,0.11589999999999998,0.083,remove,rd,2,"[3, 4]","[4, 5]",False,True
0,1,34,100,1,34,11,7,0.05495,-0.167,move,d,5,"[9, 3]","[9, 4]",False,True
1,2,34,100,1,34,11,9,0.05495,0.033,remove,lu,2,"[3, 4]","[2, 3]",False,True
0,1,34,100,1,34,12,5,0.05495000000000002,-0.25,move,r,1,"[9, 4]","[10, 4]",False,True
1,2,34,100,1,34,12,16,0.05495000000000002,-0.467,remove,rd,2,"[3, 4]","[4, 5]",False,True
0,1,34,100,1,34,13,5,0.09784999999999999,0.1,move,r,1,"[9, 4]","[10, 4]",False,True
1,2,34,100,1,34,13,1,0.09784999999999999,-0.3,move,u,5,"[3, 4]","[3, 3]",False,True
0,1,34,100,1,34,14,5,0.058399999999999994,-0.4,move,r,1,"[9, 4]","[10, 4]",False,True
1,2,34,100,1,34,14,9,0.058399999999999994,0.25,remove,lu,2,"[3, 3]","[2, 2]",False,True
0,1,34,100,1,34,15,15,0.05619999999999999,-0.317,remove,d,2,"[9, 4]","[9, 5]",False,True
1,2,34,100,1,34,15,14,0.05619999999999999,-1.217,remove,ld,2,"[3, 3]","[2, 4]",False,True
0,1,34,100,1,34,16,5,0.11355,-0.633,move,r,1,"[9, 4]","[10, 4]",False,True
1,2,34,100,1,34,16,11,0.11355,0.117,remove,ru,2,"[3, 3]","[4, 2]",False,True
0,1,34,100,1,34,17,3,0.05740000000000001,-0.317,move,l,5,"[9, 4]","[8, 4]",False,True
1,2,34,100,1,34,17,10,0.05740000000000001,-0.55,remove,u,2,"[3, 3]","[3, 2]",False,True
0,1,34,100,1,34,18,5,0.09369999999999998,0.083,move,r,5,"[8, 4]","[9, 4]",False,True
1,2,34,100,1,34,18,6,0.09369999999999998,0.45,move,ld,5,"[3, 3]","[2, 4]",False,True
0,1,34,100,1,34,19,4,0.1276,0.167,move,z,5,"[9, 4]","[9, 4]",False,True
1,2,34,100,1,34,19,1,0.1276,-0.167,move,u,5,"[2, 4]","[2, 3]",False,True
0,1,34,100,1,34,20,11,0.08495,-0.167,remove,ru,1,"[9, 4]","[10, 3]",False,True
1,2,34,100,1,34,20,8,0.08495,-0.167,move,rd,5,"[2, 3]","[3, 4]",False,True
0,1,34,100,1,34,21,0,0.20559999999999995,-0.567,move,lu,5,"[9, 4]","[8, 3]",False,True
1,2,34,100,1,34,21,15,0.20559999999999995,-0.083,remove,d,5,"[3, 4]","[3, 5]",False,True
0,1,34,100,1,34,22,14,0.1557,-0.167,remove,ld,2,"[8, 3]","[7, 4]",False,True
1,2,34,100,1,34,22,5,0.1557,0.0,move,r,5,"[3, 4]","[4, 4]",False,True
0,1,34,100,1,34,23,1,0.091,0.033,move,u,5,"[8, 3]","[8, 2]",False,True
1,2,34,100,1,34,23,1,0.091,-0.417,move,u,5,"[4, 4]","[4, 3]",False,True
0,1,34,100,1,34,24,11,0.08385,-0.25,remove,ru,2,"[8, 2]","[9, 1]",False,True
1,2,34,100,1,34,24,0,0.08385,0.167,move,lu,5,"[4, 3]","[3, 2]",False,True
0,1,34,100,1,34,25,8,0.1109,-0.383,move,rd,5,"[8, 2]","[9, 3]",False,True
1,2,34,100,1,34,25,11,0.1109,0.333,remove,ru,2,"[3, 2]","[4, 1]",False,True
0,1,34,100,1,34,26,7,0.08679999999999999,0.25,move,d,5,"[9, 3]","[9, 4]",False,True
1,2,34,100,1,34,26,14,0.08679999999999999,-0.467,remove,ld,5,"[3, 2]","[2, 3]",False,True
0,1,34,100,1,34,27,2,0.28735000000000005,-0.083,move,ru,1,"[9, 4]","[10, 3]",False,True
1,2,34,100,1,34,27,5,0.28735000000000005,0.583,move,r,5,"[3, 2]","[4, 2]",False,True
0,1,34,100,1,34,28,0,0.17945000000000003,-0.317,move,lu,5,"[9, 4]","[8, 3]",False,True
1,2,34,100,1,34,28,5,0.17945000000000003,0.0,move,r,5,"[4, 2]","[5, 2]",False,True
0,1,34,100,1,34,29,1,0.0675,-0.167,move,u,5,"[8, 3]","[8, 2]",False,True
1,2,34,100,1,34,29,3,0.0675,0.167,move,l,5,"[5, 2]","[4, 2]",False,True
0,1,34,100,1,34,30,5,0.11829999999999999,0.0,move,r,5,"[8, 2]","[9, 2]",False,True
1,2,34,100,1,34,30,1,0.11829999999999999,0.0,move,u,5,"[4, 2]","[4, 1]",False,True
0,1,34,100,1,34,31,15,0.16345000000000004,0.333,remove,d,5,"[9, 2]","[9, 3]",False,True
1,2,34,100,1,34,31,8,0.16345000000000004,-1.0,move,rd,5,"[4, 1]","[5, 2]",False,True
0,1,34,100,1,34,32,5,0.4327,0.0,move,r,1,"[9, 2]","[10, 2]",False,True
1,2,34,100,1,34,32,11,0.4327,1.333,remove,ru,2,"[5, 2]","[6, 1]",False,True
0,1,34,100,1,34,33,5,0.1336,-0.65,move,r,1,"[9, 2]","[10, 2]",False,True
1,2,34,100,1,34,33,3,0.1336,-1.05,move,l,5,"[5, 2]","[4, 2]",False,True
0,1,34,100,1,34,34,16,0.31689999999999996,-0.4,remove,rd,1,"[9, 2]","[10, 3]",False,True
1,2,34,100,1,34,34,11,0.31689999999999996,-0.583,remove,ru,2,"[4, 2]","[5, 1]",False,True
0,1,34,100,2,44,1,5,0.23590000000000008,-0.5,move,r,5,"[1, 6]","[2, 6]",False,True
1,2,34,100,2,44,1,16,0.23590000000000008,-0.5,remove,rd,2,"[6, 1]","[7, 2]",False,True
0,1,34,100,2,44,2,6,0.10485,-0.083,move,ld,5,"[2, 6]","[1, 7]",False,True
1,2,34,100,2,44,2,5,0.10485,-0.383,move,r,5,"[6, 1]","[7, 1]",False,True
0,1,34,100,2,44,3,3,0.17365,0.0,move,l,5,"[1, 7]","[0, 7]",False,True
1,2,34,100,2,44,3,5,0.17365,-0.167,move,r,1,"[7, 1]","[8, 1]",False,True
0,1,34,100,2,44,4,4,0.17149999999999996,-0.167,move,z,5,"[0, 7]","[0, 7]",False,True
1,2,34,100,2,44,4,5,0.17149999999999996,0.017,move,r,1,"[7, 1]","[8, 1]",False,True
