,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,19,100,1,30,1,8,0.14719999999999997,-0.417,move,rd,5,"[1, 1]","[2, 2]",False,True
1,2,19,100,1,30,1,1,0.14719999999999997,-0.583,move,u,5,"[6, 8]","[6, 7]",False,True
0,1,19,100,1,30,2,1,0.0967,0.167,move,u,5,"[2, 2]","[2, 1]",False,True
1,2,19,100,1,30,2,9,0.0967,0.0,remove,lu,2,"[6, 7]","[5, 6]",False,True
0,1,19,100,1,30,3,12,0.17150000000000004,-0.167,remove,l,5,"[2, 1]","[1, 1]",False,True
1,2,19,100,1,30,3,5,0.17150000000000004,0.033,move,r,5,"[6, 7]","[7, 7]",False,True
0,1,19,100,1,30,4,5,0.10015,0.0,move,r,5,"[2, 1]","[3, 1]",False,True
1,2,19,100,1,30,4,13,0.10015,-0.333,remove,r,1,"[7, 7]","[8, 7]",False,True
0,1,19,100,1,30,5,5,0.0862,-0.583,move,r,5,"[3, 1]","[4, 1]",False,True
1,2,19,100,1,30,5,4,0.0862,-0.15,move,z,5,"[7, 7]","[7, 7]",False,True
0,1,19,100,1,30,6,6,0.13974999999999999,0.833,move,ld,5,"[4, 1]","[3, 2]",False,True
1,2,19,100,1,30,6,0,0.13974999999999999,-0.583,move,lu,5,"[7, 7]","[6, 6]",False,True
0,1,19,100,1,30,7,10,0.19114999999999996,0.083,remove,u,5,"[3, 2]","[3, 1]",False,True
1,2,19,100,1,30,7,0,0.19114999999999996,0.833,move,lu,5,"[6, 6]","[5, 5]",False,True
0,1,19,100,1,30,8,5,0.10705,-0.167,move,r,5,"[3, 2]","[4, 2]",False,True
1,2,19,100,1,30,8,14,0.10705,-0.5,remove,ld,2,"[5, 5]","[4, 6]",False,True
0,1,19,100,1,30,9,12,0.18450000000000003,0.0,remove,l,5,"[4, 2]","[3, 2]",False,True
1,2,19,100,1,30,9,9,0.18450000000000003,-0.05,remove,lu,2,"[5, 5]","[4, 4]",False,True
0,1,19,100,1,30,10,14,0.1428,-0.417,remove,ld,2,"[4, 2]","[3, 3]",False,True
1,2,19,100,1,30,10,8,0.1428,-0.717,move,rd,5,"[5, 5]","[6, 6]",False,True
0,1,19,100,1,30,11,8,0.09849999999999999,-0.133,move,rd,5,"[4, 2]","[5, 3]",False,True
1,2,19,100,1,30,11,7,0.09849999999999999,0.25,move,d,5,"[6, 6]","[6, 7]",False,True
0,1,19,100,1,30,12,11,0.11609999999999998,-0.25,remove,ru,2,"[5, 3]","[6, 2]",False,True
