,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,29,100,1,30,1,1,0.30255,-0.667,move,u,5,"[1, 2]","[1, 1]",False,True
1,2,29,100,1,30,1,10,0.30255,-0.417,remove,u,2,"[9, 5]","[9, 4]",False,True
0,1,29,100,1,30,2,15,0.34425000000000006,0.333,remove,d,5,"[1, 1]","[1, 2]",False,True
1,2,29,100,1,30,2,9,0.34425000000000006,-0.3,remove,lu,2,"[9, 5]","[8, 4]",False,True
0,1,29,100,1,30,3,12,0.28590000000000004,-0.083,remove,l,2,"[1, 1]","[0, 1]",False,True
1,2,29,100,1,30,3,1,0.28590000000000004,-0.55,move,u,5,"[9, 5]","[9, 4]",False,True
0,1,29,100,1,30,4,13,0.6158000000000001,-0.383,remove,r,2,"[1, 1]","[2, 1]",False,True
1,2,29,100,1,30,4,1,0.6158000000000001,-0.083,move,u,5,"[9, 4]","[9, 3]",False,True
0,1,29,100,1,30,5,8,0.17570000000000002,-0.3,move,rd,5,"[1, 1]","[2, 2]",False,True
1,2,29,100,1,30,5,2,0.17570000000000002,0.167,move,ru,5,"[9, 3]","[10, 2]",False,True
0,1,29,100,1,30,6,1,0.27385000000000004,-0.333,move,u,5,"[2, 2]","[2, 1]",False,True
1,2,29,100,1,30,6,11,0.27385000000000004,0.167,remove,ru,1,"[10, 2]","[11, 1]",False,True
0,1,29,100,1,30,7,7,0.1682,0.167,move,d,5,"[2, 1]","[2, 2]",False,True
1,2,29,100,1,30,7,1,0.1682,-0.317,move,u,5,"[10, 2]","[10, 1]",False,True
0,1,29,100,1,30,8,6,0.1203,0.5,move,ld,5,"[2, 2]","[1, 3]",False,True
1,2,29,100,1,30,8,16,0.1203,0.167,remove,rd,1,"[10, 1]","[11, 2]",False,True
0,1,29,100,1,30,9,3,0.20844999999999997,0.0,move,l,5,"[1, 3]","[0, 3]",False,True
1,2,29,100,1,30,9,0,0.20844999999999997,-0.567,move,lu,5,"[10, 1]","[9, 0]",False,True
0,1,29,100,1,30,10,10,0.1199,-0.5,remove,u,2,"[0, 3]","[0, 2]",False,True
1,2,29,100,1,30,10,15,0.1199,0.167,remove,d,2,"[9, 0]","[9, 1]",False,True
0,1,29,100,1,30,11,5,0.15005,-0.3,move,r,5,"[0, 3]","[1, 3]",False,True
1,2,29,100,1,30,11,4,0.15005,-0.133,move,z,5,"[9, 0]","[9, 0]",False,True
0,1,29,100,1,30,12,1,0.12175000000000002,0.5,move,u,5,"[1, 3]","[1, 2]",False,True
1,2,29,100,1,30,12,1,0.12175000000000002,-0.5,move,u,1,"[9, 0]","[9, -1]",False,True
0,1,29,100,1,30,13,0,0.36540000000000006,-0.5,move,lu,5,"[1, 2]","[0, 1]",False,True
1,2,29,100,1,30,13,1,0.36540000000000006,0.183,move,u,1,"[9, 0]","[9, -1]",False,True
0,1,29,100,1,30,14,5,0.16324999999999998,0.583,move,r,5,"[0, 1]","[1, 1]",False,True
1,2,29,100,1,30,14,2,0.16324999999999998,-1.233,move,ru,1,"[9, 0]","[10, -1]",False,True
0,1,29,100,1,30,15,16,0.29664999999999997,0.083,remove,rd,5,"[1, 1]","[2, 2]",False,True
1,2,29,100,1,30,15,1,0.29664999999999997,0.183,move,u,1,"[9, 0]","[9, -1]",False,True
