,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,36,100,1,34,1,16,0.29080000000000006,-0.583,remove,rd,2,"[6, 6]","[7, 7]",False,True
1,2,36,100,1,34,1,12,0.29080000000000006,-0.5,remove,l,2,"[1, 1]","[0, 1]",False,True
0,1,36,100,1,34,2,1,0.21185,-0.133,move,u,5,"[6, 6]","[6, 5]",False,True
1,2,36,100,1,34,2,9,0.21185,-0.133,remove,lu,2,"[1, 1]","[0, 0]",False,True
0,1,36,100,1,34,3,5,0.3135,0.25,move,r,5,"[6, 5]","[7, 5]",False,True
1,2,36,100,1,34,3,9,0.3135,-0.633,remove,lu,2,"[1, 1]","[0, 0]",False,True
0,1,36,100,1,34,4,11,0.23415,-0.083,remove,ru,1,"[7, 5]","[8, 4]",False,True
1,2,36,100,1,34,4,1,0.23415,-0.217,move,u,5,"[1, 1]","[1, 0]",False,True
0,1,36,100,1,34,5,13,0.17559999999999998,-0.4,remove,r,1,"[7, 5]","[8, 5]",False,True
1,2,36,100,1,34,5,2,0.17559999999999998,-0.083,move,ru,1,"[1, 0]","[2, -1]",False,True
0,1,36,100,1,34,6,5,0.10005,-0.65,move,r,1,"[7, 5]","[8, 5]",False,True
1,2,36,100,1,34,6,3,0.10005,-0.15,move,l,5,"[1, 0]","[0, 0]",False,True
0,1,36,100,1,34,7,11,0.12334999999999996,-0.65,remove,ru,1,"[7, 5]","[8, 4]",False,True
1,2,36,100,1,34,7,12,0.12334999999999996,-0.083,remove,l,1,"[0, 0]","[-1, 0]",False,True
0,1,36,100,1,34,8,14,0.0861,-0.15,remove,ld,5,"[7, 5]","[6, 6]",False,True
1,2,36,100,1,34,8,11,0.0861,-0.483,remove,ru,1,"[0, 0]","[1, -1]",False,True
0,1,36,100,1,34,9,1,0.052750000000000005,0.333,move,u,5,"[7, 5]","[7, 4]",False,True
1,2,36,100,1,34,9,0,0.052750000000000005,-0.65,move,lu,1,"[0, 0]","[-1, -1]",False,True
0,1,36,100,1,34,10,5,0.15004999999999996,-0.25,move,r,1,"[7, 4]","[8, 4]",False,True
1,2,36,100,1,34,10,3,0.15004999999999996,-0.067,move,l,1,"[0, 0]","[-1, 0]",False,True
0,1,36,100,1,34,11,5,0.1384,-0.4,move,r,1,"[7, 4]","[8, 4]",False,True
1,2,36,100,1,34,11,3,0.1384,-0.15,move,l,1,"[0, 0]","[-1, 0]",False,True
0,1,36,100,1,34,12,2,0.16754999999999998,-0.067,move,ru,1,"[7, 4]","[8, 3]",False,True
1,2,36,100,1,34,12,1,0.16754999999999998,-0.483,move,u,1,"[0, 0]","[0, -1]",False,True
0,1,36,100,1,34,13,1,0.07385,-0.4,move,u,5,"[7, 4]","[7, 3]",False,True
1,2,36,100,1,34,13,4,0.07385,-0.567,move,z,5,"[0, 0]","[0, 0]",False,True
0,1,36,100,1,34,14,2,0.12175,-0.083,move,ru,1,"[7, 3]","[8, 2]",False,True
1,2,36,100,1,34,14,1,0.12175,-0.25,move,u,1,"[0, 0]","[0, -1]",False,True
0,1,36,100,1,34,15,11,0.08929999999999998,-0.483,remove,ru,1,"[7, 3]","[8, 2]",False,True
1,2,36,100,1,34,15,16,0.08929999999999998,-0.317,remove,rd,5,"[0, 0]","[1, 1]",False,True
0,1,36,100,1,34,16,6,0.07499999999999998,-0.733,move,ld,5,"[7, 3]","[6, 4]",False,True
1,2,36,100,1,34,16,6,0.07499999999999998,0.417,move,ld,1,"[0, 0]","[-1, 1]",False,True
0,1,36,100,1,34,17,6,0.043100000000000006,0.333,move,ld,5,"[6, 4]","[5, 5]",False,True
1,2,36,100,1,34,17,12,0.043100000000000006,-0.567,remove,l,1,"[0, 0]","[-1, 0]",False,True
0,1,36,100,1,34,18,11,0.0653,-0.417,remove,ru,5,"[5, 5]","[6, 4]",False,True
