,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,17,100,1,42,1,16,0.05899999999999998,-0.667,remove,rd,2,"[6, 9]","[7, 10]",False,True
1,2,17,100,1,42,1,14,0.05899999999999998,-0.5,remove,ld,2,"[2, 1]","[1, 2]",False,True
0,1,17,100,1,42,2,8,0.28779999999999994,-0.05,move,rd,5,"[6, 9]","[7, 10]",False,True
1,2,17,100,1,42,2,14,0.28779999999999994,-0.383,remove,ld,2,"[2, 1]","[1, 2]",False,True
0,1,17,100,1,42,3,12,0.1927,0.083,remove,l,2,"[7, 10]","[6, 10]",False,True
1,2,17,100,1,42,3,4,0.1927,-0.217,move,z,5,"[2, 1]","[2, 1]",False,True
0,1,17,100,1,42,4,2,0.22459999999999997,-0.217,move,ru,5,"[7, 10]","[8, 9]",False,True
1,2,17,100,1,42,4,16,0.22459999999999997,0.083,remove,rd,2,"[2, 1]","[3, 2]",False,True
0,1,17,100,1,42,5,2,0.20475,0.0,move,ru,1,"[8, 9]","[9, 8]",False,True
1,2,17,100,1,42,5,7,0.20475,-0.55,move,d,5,"[2, 1]","[2, 2]",False,True
0,1,17,100,1,42,6,9,0.4428500000000001,-0.233,remove,lu,2,"[8, 9]","[7, 8]",False,True
1,2,17,100,1,42,6,9,0.4428500000000001,0.5,remove,lu,2,"[2, 2]","[1, 1]",False,True
0,1,17,100,1,42,7,5,0.16804999999999998,-0.55,move,r,1,"[8, 9]","[9, 9]",False,True
1,2,17,100,1,42,7,7,0.16804999999999998,-0.883,move,d,5,"[2, 2]","[2, 3]",False,True
0,1,17,100,1,42,8,11,0.22849999999999993,-0.483,remove,ru,1,"[8, 9]","[9, 8]",False,True
1,2,17,100,1,42,8,5,0.22849999999999993,0.417,move,r,5,"[2, 3]","[3, 3]",False,True
0,1,17,100,1,42,9,4,0.16720000000000004,-0.483,move,z,5,"[8, 9]","[8, 9]",False,True
1,2,17,100,1,42,9,1,0.16720000000000004,0.083,move,u,5,"[3, 3]","[3, 2]",False,True
0,1,17,100,1,42,10,11,0.11424999999999999,-0.25,remove,ru,1,"[8, 9]","[9, 8]",False,True
1,2,17,100,1,42,10,7,0.11424999999999999,0.167,move,d,5,"[3, 2]","[3, 3]",False,True
0,1,17,100,1,42,11,5,0.20659999999999995,-0.317,move,r,1,"[8, 9]","[9, 9]",False,True
1,2,17,100,1,42,11,12,0.20659999999999995,0.083,remove,l,5,"[3, 3]","[2, 3]",False,True
0,1,17,100,1,42,12,14,0.7884500000000001,-0.15,remove,ld,5,"[8, 9]","[7, 10]",False,True
1,2,17,100,1,42,12,15,0.7884500000000001,-0.333,remove,d,2,"[3, 3]","[3, 4]",False,True
0,1,17,100,1,42,13,7,0.19014999999999996,0.0,move,d,5,"[8, 9]","[8, 10]",False,True
1,2,17,100,1,42,13,9,0.19014999999999996,-0.55,remove,lu,5,"[3, 3]","[2, 2]",False,True
0,1,17,100,1,42,14,10,0.10469999999999997,0.0,remove,u,5,"[8, 10]","[8, 9]",False,True
1,2,17,100,1,42,14,16,0.10469999999999997,0.083,remove,rd,2,"[3, 3]","[4, 4]",False,True
0,1,17,100,1,42,15,2,0.35225,0.0,move,ru,1,"[8, 10]","[9, 9]",False,True
1,2,17,100,1,42,15,1,0.35225,0.033,move,u,5,"[3, 3]","[3, 2]",False,True
0,1,17,100,1,42,16,3,0.12814999999999996,-0.483,move,l,5,"[8, 10]","[7, 10]",False,True
1,2,17,100,1,42,16,13,0.12814999999999996,-0.333,remove,r,2,"[3, 2]","[4, 2]",False,True
0,1,17,100,1,42,17,5,0.39619999999999994,-0.167,move,r,5,"[7, 10]","[8, 10]",False,True
1,2,17,100,1,42,17,7,0.39619999999999994,-0.3,move,d,5,"[3, 2]","[3, 3]",False,True
0,1,17,100,1,42,18,5,0.4230499999999999,0.083,move,r,1,"[8, 10]","[9, 10]",False,True
1,2,17,100,1,42,18,0,0.4230499999999999,0.167,move,lu,5,"[3, 3]","[2, 2]",False,True
0,1,17,100,1,42,19,5,0.07734999999999997,-0.15,move,r,1,"[8, 10]","[9, 10]",False,True
1,2,17,100,1,42,19,12,0.07734999999999997,-0.083,remove,l,2,"[2, 2]","[1, 2]",False,True
