,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,8,100,1,30,1,3,0.16785,-0.667,move,l,5,"[8, 1]","[7, 1]",False,True
1,2,8,100,1,30,1,10,0.16785,-0.5,remove,u,2,"[1, 7]","[1, 6]",False,True
0,1,8,100,1,30,2,12,0.14579999999999999,0.333,remove,l,2,"[7, 1]","[6, 1]",False,True
1,2,8,100,1,30,2,11,0.14579999999999999,-0.133,remove,ru,2,"[1, 7]","[2, 6]",False,True
0,1,8,100,1,30,3,14,0.16005,-0.467,remove,ld,2,"[7, 1]","[6, 2]",False,True
1,2,8,100,1,30,3,6,0.16005,-0.383,move,ld,5,"[1, 7]","[0, 8]",False,True
0,1,8,100,1,30,4,1,0.11369999999999998,-0.467,move,u,5,"[7, 1]","[7, 0]",False,True
1,2,8,100,1,30,4,15,0.11369999999999998,0.0,remove,d,1,"[0, 8]","[0, 9]",False,True
0,1,8,100,1,30,5,0,0.15214999999999998,0.167,move,lu,1,"[7, 0]","[6, -1]",False,True
1,2,8,100,1,30,5,1,0.15214999999999998,-0.233,move,u,5,"[0, 8]","[0, 7]",False,True
0,1,8,100,1,30,6,1,0.25854999999999995,-0.317,move,u,1,"[7, 0]","[7, -1]",False,True
1,2,8,100,1,30,6,4,0.25854999999999995,-0.667,move,z,5,"[0, 7]","[0, 7]",False,True
0,1,8,100,1,30,7,10,0.08450000000000002,-0.65,remove,u,1,"[7, 0]","[7, -1]",False,True
1,2,8,100,1,30,7,0,0.08450000000000002,0.5,move,lu,1,"[0, 7]","[-1, 6]",False,True
0,1,8,100,1,30,8,13,0.19000000000000003,-0.233,remove,r,2,"[7, 0]","[8, 0]",False,True
1,2,8,100,1,30,8,11,0.19000000000000003,-0.483,remove,ru,2,"[0, 7]","[1, 6]",False,True
0,1,8,100,1,30,9,0,0.06545,-0.133,move,lu,1,"[7, 0]","[6, -1]",False,True
1,2,8,100,1,30,9,1,0.06545,-0.05,move,u,5,"[0, 7]","[0, 6]",False,True
0,1,8,100,1,30,10,7,0.27925,-0.567,move,d,5,"[7, 0]","[7, 1]",False,True
1,2,8,100,1,30,10,9,0.27925,-0.333,remove,lu,1,"[0, 6]","[-1, 5]",False,True
0,1,8,100,1,30,11,6,0.12230000000000003,0.167,move,ld,5,"[7, 1]","[6, 2]",False,True
1,2,8,100,1,30,11,8,0.12230000000000003,-0.4,move,rd,5,"[0, 6]","[1, 7]",False,True
0,1,8,100,1,30,12,14,0.19079999999999994,-0.083,remove,ld,2,"[6, 2]","[5, 3]",False,True
1,2,8,100,1,30,12,7,0.19079999999999994,0.5,move,d,5,"[1, 7]","[1, 8]",False,True
0,1,8,100,1,30,13,2,0.16940000000000002,-0.55,move,ru,5,"[6, 2]","[7, 1]",False,True
1,2,8,100,1,30,13,4,0.16940000000000002,-0.333,move,z,5,"[1, 8]","[1, 8]",False,True
0,1,8,100,1,30,14,16,0.2121,-0.083,remove,rd,2,"[7, 1]","[8, 2]",False,True
1,2,8,100,1,30,14,13,0.2121,-0.167,remove,r,2,"[1, 8]","[2, 8]",False,True
0,1,8,100,1,30,15,2,0.13455,0.45,move,ru,5,"[7, 1]","[8, 0]",False,True
1,2,8,100,1,30,15,11,0.13455,0.367,remove,ru,2,"[1, 8]","[2, 7]",False,True
0,1,8,100,1,30,16,8,0.13845000000000002,-0.333,move,rd,5,"[8, 0]","[9, 1]",False,True
1,2,8,100,1,30,16,4,0.13845000000000002,-0.8,move,z,5,"[1, 8]","[1, 8]",False,True
0,1,8,100,1,30,17,5,0.19680000000000003,0.333,move,r,1,"[9, 1]","[10, 1]",False,True
1,2,8,100,1,30,17,16,0.19680000000000003,0.167,remove,rd,1,"[1, 8]","[2, 9]",False,True
