,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,38,100,1,43,1,13,0.20194999999999994,-0.333,remove,r,2,"[1, 1]","[2, 1]",False,True
1,2,38,100,1,43,1,5,0.20194999999999994,-0.333,move,r,5,"[7, 6]","[8, 6]",False,True
0,1,38,100,1,43,2,14,0.32039999999999996,-0.633,remove,ld,2,"[1, 1]","[0, 2]",False,True
1,2,38,100,1,43,2,16,0.32039999999999996,-0.167,remove,rd,1,"[8, 6]","[9, 7]",False,True
0,1,38,100,1,43,3,16,0.3702500000000001,0.033,remove,rd,2,"[1, 1]","[2, 2]",False,True
1,2,38,100,1,43,3,10,0.3702500000000001,-0.233,remove,u,2,"[8, 6]","[8, 5]",False,True
0,1,38,100,1,43,4,5,0.32320000000000004,-0.633,move,r,5,"[1, 1]","[2, 1]",False,True
1,2,38,100,1,43,4,0,0.32320000000000004,-0.3,move,lu,5,"[8, 6]","[7, 5]",False,True
0,1,38,100,1,43,5,5,0.41885000000000006,0.333,move,r,5,"[2, 1]","[3, 1]",False,True
1,2,38,100,1,43,5,13,0.41885000000000006,0.25,remove,r,2,"[7, 5]","[8, 5]",False,True
0,1,38,100,1,43,6,5,0.15714999999999998,0.167,move,r,5,"[3, 1]","[4, 1]",False,True
1,2,38,100,1,43,6,8,0.15714999999999998,-0.383,move,rd,5,"[7, 5]","[8, 6]",False,True
0,1,38,100,1,43,7,15,0.26215,0.0,remove,d,2,"[4, 1]","[4, 2]",False,True
1,2,38,100,1,43,7,4,0.26215,-0.5,move,z,5,"[8, 6]","[8, 6]",False,True
0,1,38,100,1,43,8,2,0.16140000000000002,-0.717,move,ru,5,"[4, 1]","[5, 0]",False,True
1,2,38,100,1,43,8,3,0.16140000000000002,0.5,move,l,5,"[8, 6]","[7, 6]",False,True
0,1,38,100,1,43,9,11,0.27474999999999994,0.417,remove,ru,1,"[5, 0]","[6, -1]",False,True
1,2,38,100,1,43,9,12,0.27474999999999994,-0.167,remove,l,2,"[7, 6]","[6, 6]",False,True
0,1,38,100,1,43,10,15,0.18755,-1.067,remove,d,2,"[5, 0]","[5, 1]",False,True
1,2,38,100,1,43,10,16,0.18755,-0.3,remove,rd,2,"[7, 6]","[8, 7]",False,True
0,1,38,100,1,43,11,2,0.27675,-0.05,move,ru,1,"[5, 0]","[6, -1]",False,True
1,2,38,100,1,43,11,7,0.27675,-0.217,move,d,5,"[7, 6]","[7, 7]",False,True
0,1,38,100,1,43,12,5,0.28295000000000003,-0.15,move,r,5,"[5, 0]","[6, 0]",False,True
1,2,38,100,1,43,12,15,0.28295000000000003,-0.25,remove,d,1,"[7, 7]","[7, 8]",False,True
0,1,38,100,1,43,13,7,0.14075000000000001,0.167,move,d,5,"[6, 0]","[6, 1]",False,True
1,2,38,100,1,43,13,12,0.14075000000000001,-0.4,remove,l,2,"[7, 7]","[6, 7]",False,True
0,1,38,100,1,43,14,12,0.4737,-0.917,remove,l,2,"[6, 1]","[5, 1]",False,True
1,2,38,100,1,43,14,10,0.4737,-0.05,remove,u,5,"[7, 7]","[7, 6]",False,True
0,1,38,100,1,43,15,16,0.17255,0.533,remove,rd,2,"[6, 1]","[7, 2]",False,True
1,2,38,100,1,43,15,0,0.17255,-0.25,move,lu,5,"[7, 7]","[6, 6]",False,True
0,1,38,100,1,43,16,0,1.0133999999999999,-0.383,move,lu,5,"[6, 1]","[5, 0]",False,True
1,2,38,100,1,43,16,5,1.0133999999999999,-0.167,move,r,5,"[6, 6]","[7, 6]",False,True
0,1,38,100,1,43,17,14,0.2165,-0.083,remove,ld,5,"[5, 0]","[4, 1]",False,True
1,2,38,100,1,43,17,1,0.2165,-0.167,move,u,5,"[7, 6]","[7, 5]",False,True
0,1,38,100,1,43,18,16,0.8638499999999999,0.083,remove,rd,5,"[5, 0]","[6, 1]",False,True
1,2,38,100,1,43,18,6,0.8638499999999999,1.167,move,ld,5,"[7, 5]","[6, 6]",False,True
0,1,38,100,1,43,19,11,0.34229999999999994,0.167,remove,ru,1,"[5, 0]","[6, -1]",False,True
1,2,38,100,1,43,19,6,0.34229999999999994,-1.083,move,ld,5,"[6, 6]","[5, 7]",False,True
0,1,38,100,1,43,20,6,0.9394999999999998,-0.817,move,ld,5,"[5, 0]","[4, 1]",False,True
1,2,38,100,1,43,20,10,0.9394999999999998,0.667,remove,u,2,"[5, 7]","[5, 6]",False,True
0,1,38,100,1,43,21,9,0.9689,0.25,remove,lu,2,"[4, 1]","[3, 0]",False,True
1,2,38,100,1,43,21,1,0.9689,-1.133,move,u,5,"[5, 7]","[5, 6]",False,True
0,1,38,100,1,43,22,3,0.3903,-0.467,move,l,5,"[4, 1]","[3, 1]",False,True
1,2,38,100,1,43,22,5,0.3903,0.083,move,r,5,"[5, 6]","[6, 6]",False,True
0,1,38,100,1,43,23,0,0.43789999999999996,0.333,move,lu,5,"[3, 1]","[2, 0]",False,True
1,2,38,100,1,43,23,10,0.43789999999999996,0.917,remove,u,2,"[6, 6]","[6, 5]",False,True
0,1,38,100,1,43,24,11,1.4548499999999998,-0.417,remove,ru,1,"[2, 0]","[3, -1]",False,True
1,2,38,100,1,43,24,13,1.4548499999999998,-0.717,remove,r,5,"[6, 6]","[7, 6]",False,True
0,1,38,100,1,43,25,5,0.62995,0.1,move,r,5,"[2, 0]","[3, 0]",False,True
1,2,38,100,1,43,25,2,0.62995,0.167,move,ru,5,"[6, 6]","[7, 5]",False,True
0,1,38,100,1,43,26,13,0.94155,-0.25,remove,r,2,"[3, 0]","[4, 0]",False,True
1,2,38,100,1,43,26,16,0.94155,-0.417,remove,rd,5,"[7, 5]","[8, 6]",False,True
0,1,38,100,1,43,27,3,0.4759500000000001,-0.3,move,l,5,"[3, 0]","[2, 0]",False,True
1,2,38,100,1,43,27,9,0.4759500000000001,-0.167,remove,lu,2,"[7, 5]","[6, 4]",False,True
0,1,38,100,1,43,28,15,0.5342,0.25,remove,d,5,"[2, 0]","[2, 1]",False,True
1,2,38,100,1,43,28,1,0.5342,-0.133,move,u,5,"[7, 5]","[7, 4]",False,True
0,1,38,100,1,43,29,1,0.2194000000000001,-0.417,move,u,1,"[2, 0]","[2, -1]",False,True
1,2,38,100,1,43,29,14,0.2194000000000001,-0.5,remove,ld,2,"[7, 4]","[6, 5]",False,True
0,1,38,100,1,43,30,11,0.3238,-0.817,remove,ru,1,"[2, 0]","[3, -1]",False,True
1,2,38,100,1,43,30,3,0.3238,0.617,move,l,5,"[7, 4]","[6, 4]",False,True
0,1,38,100,1,43,31,0,0.2447,0.433,move,lu,1,"[2, 0]","[1, -1]",False,True
1,2,38,100,1,43,31,13,0.2447,0.083,remove,r,5,"[6, 4]","[7, 4]",False,True
0,1,38,100,1,43,32,6,0.29595,-1.233,move,ld,5,"[2, 0]","[1, 1]",False,True
1,2,38,100,1,43,32,9,0.29595,0.0,remove,lu,2,"[6, 4]","[5, 3]",False,True
0,1,38,100,1,43,33,15,0.3689,0.75,remove,d,2,"[1, 1]","[1, 2]",False,True
1,2,38,100,1,43,33,16,0.3689,-0.467,remove,rd,5,"[6, 4]","[7, 5]",False,True
0,1,38,100,1,43,34,8,0.25125000000000003,-0.383,move,rd,5,"[1, 1]","[2, 2]",False,True
1,2,38,100,1,43,34,4,0.25125000000000003,-0.667,move,z,5,"[6, 4]","[6, 4]",False,True
0,1,38,100,1,43,35,14,0.25175,-0.167,remove,ld,2,"[2, 2]","[1, 3]",False,True
1,2,38,100,1,43,35,12,0.25175,0.75,remove,l,2,"[6, 4]","[5, 4]",False,True
0,1,38,100,1,43,36,8,0.37815,0.367,move,rd,5,"[2, 2]","[3, 3]",False,True
1,2,38,100,1,43,36,3,0.37815,-1.05,move,l,5,"[6, 4]","[5, 4]",False,True
0,1,38,100,1,43,37,1,0.41850000000000004,-0.167,move,u,5,"[3, 3]","[3, 2]",False,True
1,2,38,100,1,43,37,16,0.41850000000000004,0.583,remove,rd,2,"[5, 4]","[6, 5]",False,True
0,1,38,100,1,43,38,5,0.3339,-0.083,move,r,5,"[3, 2]","[4, 2]",False,True
1,2,38,100,1,43,38,9,0.3339,-0.3,remove,lu,2,"[5, 4]","[4, 3]",False,True
0,1,38,100,1,43,39,2,0.6877500000000001,-0.167,move,ru,5,"[4, 2]","[5, 1]",False,True
1,2,38,100,1,43,39,14,0.6877500000000001,0.033,remove,ld,2,"[5, 4]","[4, 5]",False,True
0,1,38,100,1,43,40,1,0.8522499999999997,0.5,move,u,5,"[5, 1]","[5, 0]",False,True
1,2,38,100,1,43,40,13,0.8522499999999997,-0.55,remove,r,5,"[5, 4]","[6, 4]",False,True
0,1,38,100,1,43,41,15,0.2656,-0.5,remove,d,5,"[5, 0]","[5, 1]",False,True
1,2,38,100,1,43,41,5,0.2656,-0.417,move,r,5,"[5, 4]","[6, 4]",False,True
0,1,38,100,1,43,42,8,0.18155000000000002,0.667,move,rd,5,"[5, 0]","[6, 1]",False,True
1,2,38,100,1,43,42,1,0.18155000000000002,0.25,move,u,5,"[6, 4]","[6, 3]",False,True
0,1,38,100,1,43,43,7,0.66905,-0.333,move,d,5,"[6, 1]","[6, 2]",False,True
1,2,38,100,1,43,43,13,0.66905,-0.083,remove,r,2,"[6, 3]","[7, 3]",False,True
0,1,38,100,2,32,1,1,0.22424999999999998,-0.417,move,u,5,"[9, 8]","[9, 7]",False,True
1,2,38,100,2,32,1,3,0.22424999999999998,-0.5,move,l,5,"[1, 1]","[0, 1]",False,True
0,1,38,100,2,32,2,10,0.11779999999999999,-0.25,remove,u,2,"[9, 7]","[9, 6]",False,True
1,2,38,100,2,32,2,3,0.11779999999999999,-0.167,move,l,1,"[0, 1]","[-1, 1]",False,True
0,1,38,100,2,32,3,5,0.20295000000000002,-0.467,move,r,5,"[9, 7]","[10, 7]",False,True
1,2,38,100,2,32,3,9,0.20295000000000002,0.017,remove,lu,1,"[0, 1]","[-1, 0]",False,True
