,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,22,100,1,37,1,7,1.1769999999999998,-0.5,move,d,5,"[8, 8]","[8, 9]",False,True
1,2,22,100,1,37,1,5,1.1769999999999998,-0.667,move,r,5,"[2, 2]","[3, 2]",False,True
0,1,22,100,1,37,2,6,0.12525,-0.25,move,ld,5,"[8, 9]","[7, 10]",False,True
1,2,22,100,1,37,2,16,0.12525,0.0,remove,rd,2,"[3, 2]","[4, 3]",False,True
0,1,22,100,1,37,3,13,0.44205000000000005,0.417,remove,r,2,"[7, 10]","[8, 10]",False,True
1,2,22,100,1,37,3,11,0.44205000000000005,-0.133,remove,ru,2,"[3, 2]","[4, 1]",False,True
0,1,22,100,1,37,4,7,0.6002000000000002,-0.383,move,d,1,"[7, 10]","[7, 11]",False,True
1,2,22,100,1,37,4,10,0.6002000000000002,-0.05,remove,u,2,"[3, 2]","[3, 1]",False,True
0,1,22,100,1,37,5,5,0.1306,-0.233,move,r,5,"[7, 10]","[8, 10]",False,True
1,2,22,100,1,37,5,7,0.1306,-0.3,move,d,5,"[3, 2]","[3, 3]",False,True
0,1,22,100,1,37,6,0,0.12980000000000003,0.0,move,lu,5,"[8, 10]","[7, 9]",False,True
1,2,22,100,1,37,6,1,0.12980000000000003,-0.083,move,u,5,"[3, 3]","[3, 2]",False,True
0,1,22,100,1,37,7,2,0.44650000000000006,-0.083,move,ru,5,"[7, 9]","[8, 8]",False,True
1,2,22,100,1,37,7,8,0.44650000000000006,-0.083,move,rd,5,"[3, 2]","[4, 3]",False,True
0,1,22,100,1,37,8,1,0.10700000000000001,0.583,move,u,5,"[8, 8]","[8, 7]",False,True
1,2,22,100,1,37,8,0,0.10700000000000001,0.083,move,lu,5,"[4, 3]","[3, 2]",False,True
0,1,22,100,1,37,9,1,0.5058,-0.25,move,u,5,"[8, 7]","[8, 6]",False,True
1,2,22,100,1,37,9,10,0.5058,0.083,remove,u,2,"[3, 2]","[3, 1]",False,True
0,1,22,100,1,37,10,1,0.1362,-0.417,move,u,5,"[8, 6]","[8, 5]",False,True
1,2,22,100,1,37,10,14,0.1362,-0.467,remove,ld,2,"[3, 2]","[2, 3]",False,True
0,1,22,100,1,37,11,1,1.1432999999999998,0.417,move,u,5,"[8, 5]","[8, 4]",False,True
1,2,22,100,1,37,11,13,1.1432999999999998,-0.05,remove,r,2,"[3, 2]","[4, 2]",False,True
0,1,22,100,1,37,12,14,0.10665,-0.583,remove,ld,2,"[8, 4]","[7, 5]",False,True
1,2,22,100,1,37,12,1,0.10665,-0.633,move,u,5,"[3, 2]","[3, 1]",False,True
0,1,22,100,1,37,13,5,0.09,0.117,move,r,5,"[8, 4]","[9, 4]",False,True
1,2,22,100,1,37,13,10,0.09,0.75,remove,u,2,"[3, 1]","[3, 0]",False,True
0,1,22,100,1,37,14,1,0.1183,0.25,move,u,5,"[9, 4]","[9, 3]",False,True
1,2,22,100,1,37,14,8,0.1183,-0.717,move,rd,5,"[3, 1]","[4, 2]",False,True
0,1,22,100,1,37,15,4,0.10890000000000002,-0.25,move,z,5,"[9, 3]","[9, 3]",False,True
1,2,22,100,1,37,15,1,0.10890000000000002,0.417,move,u,5,"[4, 2]","[4, 1]",False,True
0,1,22,100,1,37,16,15,0.12329999999999997,0.0,remove,d,5,"[9, 3]","[9, 4]",False,True
1,2,22,100,1,37,16,8,0.12329999999999997,-0.833,move,rd,5,"[4, 1]","[5, 2]",False,True
0,1,22,100,1,37,17,9,0.1564,0.083,remove,lu,2,"[9, 3]","[8, 2]",False,True
1,2,22,100,1,37,17,4,0.1564,0.0,move,z,5,"[5, 2]","[5, 2]",False,True
0,1,22,100,1,37,18,5,0.0891,-0.383,move,r,5,"[9, 3]","[10, 3]",False,True
1,2,22,100,1,37,18,15,0.0891,-0.5,remove,d,2,"[5, 2]","[5, 3]",False,True
0,1,22,100,1,37,19,1,0.36965,-0.083,move,u,5,"[10, 3]","[10, 2]",False,True
1,2,22,100,1,37,19,2,0.36965,0.867,move,ru,5,"[5, 2]","[6, 1]",False,True
0,1,22,100,1,37,20,5,0.15234999999999999,0.25,move,r,1,"[10, 2]","[11, 2]",False,True
1,2,22,100,1,37,20,2,0.15234999999999999,-0.75,move,ru,5,"[6, 1]","[7, 0]",False,True
0,1,22,100,1,37,21,15,0.10540000000000002,-0.65,remove,d,5,"[10, 2]","[10, 3]",False,True
1,2,22,100,1,37,21,16,0.10540000000000002,-0.333,remove,rd,2,"[7, 0]","[8, 1]",False,True
0,1,22,100,1,37,22,6,0.21219999999999994,0.333,move,ld,5,"[10, 2]","[9, 3]",False,True
1,2,22,100,1,37,22,12,0.21219999999999994,1.117,remove,l,2,"[7, 0]","[6, 0]",False,True
0,1,22,100,1,37,23,4,0.23184999999999997,-0.833,move,z,5,"[9, 3]","[9, 3]",False,True
1,2,22,100,1,37,23,5,0.23184999999999997,-1.133,move,r,5,"[7, 0]","[8, 0]",False,True
0,1,22,100,1,37,24,14,0.30839999999999995,0.833,remove,ld,5,"[9, 3]","[8, 4]",False,True
1,2,22,100,1,37,24,4,0.30839999999999995,-0.25,move,z,5,"[8, 0]","[8, 0]",False,True
0,1,22,100,1,37,25,7,0.1474,-0.083,move,d,5,"[9, 3]","[9, 4]",False,True
1,2,22,100,1,37,25,4,0.1474,0.0,move,z,5,"[8, 0]","[8, 0]",False,True
0,1,22,100,1,37,26,9,0.24915000000000004,-0.5,remove,lu,2,"[9, 4]","[8, 3]",False,True
1,2,22,100,1,37,26,14,0.24915000000000004,0.583,remove,ld,2,"[8, 0]","[7, 1]",False,True
0,1,22,100,1,37,27,1,0.31245,-0.05,move,u,5,"[9, 4]","[9, 3]",False,True
1,2,22,100,1,37,27,13,0.31245,-0.383,remove,r,2,"[8, 0]","[9, 0]",False,True
0,1,22,100,1,37,28,7,0.6751999999999999,-0.083,move,d,5,"[9, 3]","[9, 4]",False,True
1,2,22,100,1,37,28,5,0.6751999999999999,0.367,move,r,5,"[8, 0]","[9, 0]",False,True
0,1,22,100,1,37,29,16,0.18180000000000002,0.0,remove,rd,2,"[9, 4]","[10, 5]",False,True
1,2,22,100,1,37,29,3,0.18180000000000002,0.0,move,l,5,"[9, 0]","[8, 0]",False,True
0,1,22,100,1,37,30,11,0.4586,-0.55,remove,ru,2,"[9, 4]","[10, 3]",False,True
1,2,22,100,1,37,30,2,0.4586,-0.667,move,ru,1,"[8, 0]","[9, -1]",False,True
0,1,22,100,1,37,31,13,0.56615,-0.383,remove,r,2,"[9, 4]","[10, 4]",False,True
1,2,22,100,1,37,31,3,0.56615,0.017,move,l,5,"[8, 0]","[7, 0]",False,True
0,1,22,100,1,37,32,11,0.385,0.117,remove,ru,2,"[9, 4]","[10, 3]",False,True
1,2,22,100,1,37,32,11,0.385,-0.25,remove,ru,1,"[7, 0]","[8, -1]",False,True
0,1,22,100,1,37,33,9,0.30645,-0.05,remove,lu,2,"[9, 4]","[8, 3]",False,True
1,2,22,100,1,37,33,13,0.30645,-0.65,remove,r,5,"[7, 0]","[8, 0]",False,True
0,1,22,100,1,37,34,5,0.3223999999999999,-0.467,move,r,5,"[9, 4]","[10, 4]",False,True
1,2,22,100,1,37,34,1,0.3223999999999999,-0.5,move,u,1,"[7, 0]","[7, -1]",False,True
0,1,22,100,1,37,35,5,0.38355,-0.167,move,r,1,"[10, 4]","[11, 4]",False,True
1,2,22,100,1,37,35,5,0.38355,0.183,move,r,5,"[7, 0]","[8, 0]",False,True
0,1,22,100,1,37,36,6,0.19519999999999998,-0.15,move,ld,5,"[10, 4]","[9, 5]",False,True
1,2,22,100,1,37,36,9,0.19519999999999998,0.0,remove,lu,1,"[8, 0]","[7, -1]",False,True
0,1,22,100,1,37,37,2,0.21309999999999998,0.417,move,ru,5,"[9, 5]","[10, 4]",False,True
1,2,22,100,1,37,37,12,0.21309999999999998,-0.067,remove,l,5,"[8, 0]","[7, 0]",False,True
0,1,22,100,2,32,1,8,0.19929999999999998,-0.5,move,rd,5,"[7, 2]","[8, 3]",False,True
1,2,22,100,2,32,1,1,0.19929999999999998,-0.583,move,u,5,"[2, 7]","[2, 6]",False,True
0,1,22,100,2,32,2,1,0.27895,0.083,move,u,5,"[8, 3]","[8, 2]",False,True
1,2,22,100,2,32,2,16,0.27895,0.333,remove,rd,2,"[2, 6]","[3, 7]",False,True
0,1,22,100,2,32,3,1,0.08940000000000001,-0.083,move,u,5,"[8, 2]","[8, 1]",False,True
1,2,22,100,2,32,3,1,0.08940000000000001,-0.383,move,u,5,"[2, 6]","[2, 5]",False,True
0,1,22,100,2,32,4,16,0.08449999999999999,0.083,remove,rd,2,"[8, 1]","[9, 2]",False,True
1,2,22,100,2,32,4,16,0.08449999999999999,0.083,remove,rd,2,"[2, 5]","[3, 6]",False,True
0,1,22,100,2,32,5,16,0.09279999999999998,0.2,remove,rd,2,"[8, 1]","[9, 2]",False,True
1,2,22,100,2,32,5,3,0.09279999999999998,-0.383,move,l,5,"[2, 5]","[1, 5]",False,True
0,1,22,100,2,32,6,5,0.09815,-0.467,move,r,5,"[8, 1]","[9, 1]",False,True
1,2,22,100,2,32,6,5,0.09815,0.083,move,r,5,"[1, 5]","[2, 5]",False,True
0,1,22,100,2,32,7,11,0.04730000000000001,-0.417,remove,ru,1,"[9, 1]","[10, 0]",False,True
1,2,22,100,2,32,7,15,0.04730000000000001,0.0,remove,d,5,"[2, 5]","[2, 6]",False,True
0,1,22,100,2,32,8,7,0.0945,0.1,move,d,5,"[9, 1]","[9, 2]",False,True
1,2,22,100,2,32,8,3,0.0945,0.0,move,l,5,"[2, 5]","[1, 5]",False,True
0,1,22,100,2,32,9,15,0.0752,-0.667,remove,d,2,"[9, 2]","[9, 3]",False,True
1,2,22,100,2,32,9,9,0.0752,-0.417,remove,lu,2,"[1, 5]","[0, 4]",False,True
0,1,22,100,2,32,10,13,0.0926,0.283,remove,r,1,"[9, 2]","[10, 2]",False,True
1,2,22,100,2,32,10,7,0.0926,-0.3,move,d,5,"[1, 5]","[1, 6]",False,True
0,1,22,100,2,32,11,0,0.08124999999999998,-0.567,move,lu,5,"[9, 2]","[8, 1]",False,True
1,2,22,100,2,32,11,13,0.08124999999999998,-0.083,remove,r,2,"[1, 6]","[2, 6]",False,True
0,1,22,100,2,32,12,13,0.18439999999999998,-0.083,remove,r,5,"[8, 1]","[9, 1]",False,True
1,2,22,100,2,32,12,16,0.18439999999999998,-0.05,remove,rd,5,"[1, 6]","[2, 7]",False,True
0,1,22,100,2,32,13,1,0.07785,0.25,move,u,5,"[8, 1]","[8, 0]",False,True
1,2,22,100,2,32,13,12,0.07785,-0.25,remove,l,2,"[1, 6]","[0, 6]",False,True
0,1,22,100,2,32,14,1,0.08385000000000001,-0.333,move,u,1,"[8, 0]","[8, -1]",False,True
1,2,22,100,2,32,14,16,0.08385000000000001,0.367,remove,rd,2,"[1, 6]","[2, 7]",False,True
0,1,22,100,2,32,15,12,0.07675,-0.15,remove,l,2,"[8, 0]","[7, 0]",False,True
1,2,22,100,2,32,15,1,0.07675,-0.467,move,u,5,"[1, 6]","[1, 5]",False,True
0,1,22,100,2,32,16,11,0.06855000000000001,-0.383,remove,ru,1,"[8, 0]","[9, -1]",False,True
1,2,22,100,2,32,16,11,0.06855000000000001,0.083,remove,ru,2,"[1, 5]","[2, 4]",False,True
0,1,22,100,2,32,17,14,0.08235,-0.233,remove,ld,2,"[8, 0]","[7, 1]",False,True
1,2,22,100,2,32,17,2,0.08235,-0.3,move,ru,5,"[1, 5]","[2, 4]",False,True
0,1,22,100,2,32,18,4,0.0959,-1.05,move,z,5,"[8, 0]","[8, 0]",False,True
1,2,22,100,2,32,18,2,0.0959,-0.25,move,ru,5,"[2, 4]","[3, 3]",False,True
0,1,22,100,2,32,19,11,0.1096,0.583,remove,ru,1,"[8, 0]","[9, -1]",False,True
1,2,22,100,2,32,19,5,0.1096,0.0,move,r,5,"[3, 3]","[4, 3]",False,True
0,1,22,100,2,32,20,6,0.08925,-0.9,move,ld,5,"[8, 0]","[7, 1]",False,True
1,2,22,100,2,32,20,14,0.08925,-0.25,remove,ld,2,"[4, 3]","[3, 4]",False,True
0,1,22,100,2,32,21,14,0.15620000000000003,0.583,remove,ld,2,"[7, 1]","[6, 2]",False,True
1,2,22,100,2,32,21,16,0.15620000000000003,0.617,remove,rd,2,"[4, 3]","[5, 4]",False,True
0,1,22,100,2,32,22,16,0.14194999999999997,-0.967,remove,rd,5,"[7, 1]","[8, 2]",False,True
1,2,22,100,2,32,22,1,0.14194999999999997,-1.133,move,u,5,"[4, 3]","[4, 2]",False,True
0,1,22,100,2,32,23,8,0.21974999999999997,0.833,move,rd,5,"[7, 1]","[8, 2]",False,True
1,2,22,100,2,32,23,15,0.21974999999999997,-0.083,remove,d,5,"[4, 2]","[4, 3]",False,True
0,1,22,100,2,32,24,12,0.16629999999999995,-0.167,remove,l,5,"[8, 2]","[7, 2]",False,True
1,2,22,100,2,32,24,14,0.16629999999999995,0.667,remove,ld,5,"[4, 2]","[3, 3]",False,True
0,1,22,100,2,32,25,7,0.11080000000000001,-0.083,move,d,5,"[8, 2]","[8, 3]",False,True
1,2,22,100,2,32,25,1,0.11080000000000001,0.167,move,u,5,"[4, 2]","[4, 1]",False,True
0,1,22,100,2,32,26,15,0.153,0.0,remove,d,2,"[8, 3]","[8, 4]",False,True
1,2,22,100,2,32,26,9,0.153,-0.167,remove,lu,2,"[4, 1]","[3, 0]",False,True
0,1,22,100,2,32,27,16,0.13374999999999998,-0.217,remove,rd,2,"[8, 3]","[9, 4]",False,True
1,2,22,100,2,32,27,1,0.13374999999999998,-0.883,move,u,5,"[4, 1]","[4, 0]",False,True
0,1,22,100,2,32,28,7,0.21669999999999998,0.033,move,d,5,"[8, 3]","[8, 4]",False,True
1,2,22,100,2,32,28,16,0.21669999999999998,-0.083,remove,rd,2,"[4, 0]","[5, 1]",False,True
0,1,22,100,2,32,29,16,0.19974999999999998,-0.5,remove,rd,2,"[8, 4]","[9, 5]",False,True
1,2,22,100,2,32,29,8,0.19974999999999998,0.367,move,rd,5,"[4, 0]","[5, 1]",False,True
0,1,22,100,2,32,30,16,0.21935,-0.467,remove,rd,2,"[8, 4]","[9, 5]",False,True
1,2,22,100,2,32,30,5,0.21935,0.0,move,r,5,"[5, 1]","[6, 1]",False,True
0,1,22,100,2,32,31,5,0.2052,0.45,move,r,5,"[8, 4]","[9, 4]",False,True
1,2,22,100,2,32,31,6,0.2052,-0.583,move,ld,5,"[6, 1]","[5, 2]",False,True
0,1,22,100,2,32,32,5,0.14255,-0.583,move,r,1,"[9, 4]","[10, 4]",False,True
1,2,22,100,2,32,32,0,0.14255,0.083,move,lu,5,"[5, 2]","[4, 1]",False,True
0,1,22,100,3,44,1,6,0.21115000000000003,-0.333,move,ld,5,"[6, 1]","[5, 2]",False,True
1,2,22,100,3,44,1,2,0.21115000000000003,-0.333,move,ru,5,"[2, 8]","[3, 7]",False,True
0,1,22,100,3,44,2,0,0.1849,-0.167,move,lu,5,"[5, 2]","[4, 1]",False,True
1,2,22,100,3,44,2,1,0.1849,-0.083,move,u,5,"[3, 7]","[3, 6]",False,True
0,1,22,100,3,44,3,5,0.1398,0.25,move,r,5,"[4, 1]","[5, 1]",False,True
1,2,22,100,3,44,3,8,0.1398,0.083,move,rd,5,"[3, 6]","[4, 7]",False,True
0,1,22,100,3,44,4,16,0.09789999999999996,0.0,remove,rd,2,"[5, 1]","[6, 2]",False,True
1,2,22,100,3,44,4,13,0.09789999999999996,-0.167,remove,r,2,"[4, 7]","[5, 7]",False,True
0,1,22,100,3,44,5,2,0.07929999999999997,-0.8,move,ru,5,"[5, 1]","[6, 0]",False,True
1,2,22,100,3,44,5,3,0.07929999999999997,-0.633,move,l,5,"[4, 7]","[3, 7]",False,True
0,1,22,100,3,44,6,6,0.09949999999999999,0.75,move,ld,5,"[6, 0]","[5, 1]",False,True
1,2,22,100,3,44,6,13,0.09949999999999999,0.583,remove,r,5,"[3, 7]","[4, 7]",False,True
0,1,22,100,3,44,7,16,0.16914999999999997,-0.417,remove,rd,2,"[5, 1]","[6, 2]",False,True
1,2,22,100,3,44,7,16,0.16914999999999997,-0.25,remove,rd,2,"[3, 7]","[4, 8]",False,True
0,1,22,100,3,44,8,10,0.14625,-0.217,remove,u,2,"[5, 1]","[5, 0]",False,True
1,2,22,100,3,44,8,0,0.14625,-0.3,move,lu,5,"[3, 7]","[2, 6]",False,True
0,1,22,100,3,44,9,6,0.079,-0.217,move,ld,5,"[5, 1]","[4, 2]",False,True
1,2,22,100,3,44,9,15,0.079,0.167,remove,d,2,"[2, 6]","[2, 7]",False,True
0,1,22,100,3,44,10,14,0.10939999999999998,-0.333,remove,ld,2,"[4, 2]","[3, 3]",False,True
1,2,22,100,3,44,10,11,0.10939999999999998,-0.717,remove,ru,2,"[2, 6]","[3, 5]",False,True
0,1,22,100,3,44,11,12,0.08439999999999999,0.117,remove,l,2,"[4, 2]","[3, 2]",False,True
1,2,22,100,3,44,11,4,0.08439999999999999,0.033,move,z,5,"[2, 6]","[2, 6]",False,True
0,1,22,100,3,44,12,4,0.1035,-0.383,move,z,5,"[4, 2]","[4, 2]",False,True
1,2,22,100,3,44,12,7,0.1035,-0.417,move,d,5,"[2, 6]","[2, 7]",False,True
0,1,22,100,3,44,13,16,0.08859999999999998,-0.333,remove,rd,2,"[4, 2]","[5, 3]",False,True
1,2,22,100,3,44,13,10,0.08859999999999998,0.833,remove,u,5,"[2, 7]","[2, 6]",False,True
0,1,22,100,3,44,14,14,0.09914999999999999,0.033,remove,ld,2,"[4, 2]","[3, 3]",False,True
1,2,22,100,3,44,14,6,0.09914999999999999,-0.667,move,ld,5,"[2, 7]","[1, 8]",False,True
0,1,22,100,3,44,15,10,0.1273,-0.217,remove,u,5,"[4, 2]","[4, 1]",False,True
1,2,22,100,3,44,15,15,0.1273,-0.167,remove,d,2,"[1, 8]","[1, 9]",False,True
0,1,22,100,3,44,16,2,0.09305,-0.083,move,ru,5,"[4, 2]","[5, 1]",False,True
