,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,13,100,1,37,1,9,0.4135,-0.417,remove,lu,2,"[2, 2]","[1, 1]",False,True
1,2,13,100,1,37,1,15,0.4135,-0.333,remove,d,2,"[8, 7]","[8, 8]",False,True
0,1,13,100,1,37,2,6,0.27060000000000006,-0.3,move,ld,5,"[2, 2]","[1, 3]",False,True
1,2,13,100,1,37,2,3,0.27060000000000006,-0.55,move,l,5,"[8, 7]","[7, 7]",False,True
0,1,13,100,1,37,3,10,0.23505000000000004,-0.083,remove,u,2,"[1, 3]","[1, 2]",False,True
1,2,13,100,1,37,3,16,0.23505000000000004,0.25,remove,rd,2,"[7, 7]","[8, 8]",False,True
0,1,13,100,1,37,4,5,0.10350000000000001,-0.467,move,r,5,"[1, 3]","[2, 3]",False,True
1,2,13,100,1,37,4,1,0.10350000000000001,-0.717,move,u,5,"[7, 7]","[7, 6]",False,True
0,1,13,100,1,37,5,2,0.363,0.583,move,ru,5,"[2, 3]","[3, 2]",False,True
1,2,13,100,1,37,5,13,0.363,0.167,remove,r,2,"[7, 6]","[8, 6]",False,True
0,1,13,100,1,37,6,3,0.19335000000000002,-0.083,move,l,5,"[3, 2]","[2, 2]",False,True
1,2,13,100,1,37,6,11,0.19335000000000002,0.033,remove,ru,2,"[7, 6]","[8, 5]",False,True
0,1,13,100,1,37,7,12,0.554,-0.167,remove,l,2,"[2, 2]","[1, 2]",False,True
1,2,13,100,1,37,7,9,0.554,-0.383,remove,lu,2,"[7, 6]","[6, 5]",False,True
0,1,13,100,1,37,8,13,0.09974999999999999,-0.3,remove,r,5,"[2, 2]","[3, 2]",False,True
1,2,13,100,1,37,8,15,0.09974999999999999,-0.717,remove,d,5,"[7, 6]","[7, 7]",False,True
0,1,13,100,1,37,9,5,0.35494999999999993,0.167,move,r,5,"[2, 2]","[3, 2]",False,True
1,2,13,100,1,37,9,0,0.35494999999999993,0.5,move,lu,5,"[7, 6]","[6, 5]",False,True
0,1,13,100,1,37,10,1,0.16974999999999998,0.083,move,u,5,"[3, 2]","[3, 1]",False,True
1,2,13,100,1,37,10,10,0.16974999999999998,-0.333,remove,u,2,"[6, 5]","[6, 4]",False,True
0,1,13,100,1,37,11,3,0.22895,-0.167,move,l,5,"[3, 1]","[2, 1]",False,True
1,2,13,100,1,37,11,3,0.22895,-0.133,move,l,5,"[6, 5]","[5, 5]",False,True
0,1,13,100,1,37,12,8,0.14034999999999997,0.333,move,rd,5,"[2, 1]","[3, 2]",False,True
