,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,9,100,1,30,1,11,0.23019999999999996,-0.333,remove,ru,2,"[1, 7]","[2, 6]",False,True
1,2,9,100,1,30,1,8,0.23019999999999996,-0.667,move,rd,5,"[9, 1]","[10, 2]",False,True
0,1,9,100,1,30,2,11,0.29419999999999996,-0.3,remove,ru,2,"[1, 7]","[2, 6]",False,True
1,2,9,100,1,30,2,7,0.29419999999999996,0.167,move,d,5,"[10, 2]","[10, 3]",False,True
0,1,9,100,1,30,3,15,0.13355,-0.383,remove,d,2,"[1, 7]","[1, 8]",False,True
1,2,9,100,1,30,3,0,0.13355,-0.417,move,lu,5,"[10, 3]","[9, 2]",False,True
0,1,9,100,1,30,4,12,0.44334999999999997,-0.217,remove,l,2,"[1, 7]","[0, 7]",False,True
1,2,9,100,1,30,4,3,0.44334999999999997,0.5,move,l,5,"[9, 2]","[8, 2]",False,True
0,1,9,100,1,30,5,10,0.11364999999999996,-0.3,remove,u,2,"[1, 7]","[1, 6]",False,True
1,2,9,100,1,30,5,14,0.11364999999999996,-0.333,remove,ld,2,"[8, 2]","[7, 3]",False,True
0,1,9,100,1,30,6,16,0.21694999999999998,-0.55,remove,rd,2,"[1, 7]","[2, 8]",False,True
1,2,9,100,1,30,6,11,0.21694999999999998,0.033,remove,ru,5,"[8, 2]","[9, 1]",False,True
0,1,9,100,1,30,7,7,0.33224999999999993,-0.05,move,d,5,"[1, 7]","[1, 8]",False,True
1,2,9,100,1,30,7,13,0.33224999999999993,-0.417,remove,r,5,"[8, 2]","[9, 2]",False,True
0,1,9,100,1,30,8,16,0.21505000000000005,-0.5,remove,rd,1,"[1, 8]","[2, 9]",False,True
1,2,9,100,1,30,8,0,0.21505000000000005,0.583,move,lu,5,"[8, 2]","[7, 1]",False,True
0,1,9,100,1,30,9,10,0.0859,-0.067,remove,u,5,"[1, 8]","[1, 7]",False,True
1,2,9,100,1,30,9,16,0.0859,-0.417,remove,rd,5,"[7, 1]","[8, 2]",False,True
0,1,9,100,1,30,10,9,0.3154,0.0,remove,lu,2,"[1, 8]","[0, 7]",False,True
1,2,9,100,1,30,10,13,0.3154,0.0,remove,r,2,"[7, 1]","[8, 1]",False,True
0,1,9,100,1,30,11,13,0.17085,-0.217,remove,r,2,"[1, 8]","[2, 8]",False,True
1,2,9,100,1,30,11,4,0.17085,-0.467,move,z,5,"[7, 1]","[7, 1]",False,True
0,1,9,100,1,30,12,11,0.17429999999999998,-0.217,remove,ru,2,"[1, 8]","[2, 7]",False,True
1,2,9,100,1,30,12,0,0.17429999999999998,0.333,move,lu,5,"[7, 1]","[6, 0]",False,True
0,1,9,100,1,30,13,15,0.2136,-0.3,remove,d,1,"[1, 8]","[1, 9]",False,True
1,2,9,100,1,30,13,3,0.2136,0.25,move,l,5,"[6, 0]","[5, 0]",False,True
0,1,9,100,1,30,14,3,0.12979999999999997,-0.483,move,l,5,"[1, 8]","[0, 8]",False,True
1,2,9,100,1,30,14,7,0.12979999999999997,-0.583,move,d,5,"[5, 0]","[5, 1]",False,True
0,1,9,100,1,30,15,9,0.12840000000000001,-0.167,remove,lu,1,"[0, 8]","[-1, 7]",False,True
1,2,9,100,1,30,15,12,0.12840000000000001,0.417,remove,l,2,"[5, 1]","[4, 1]",False,True
0,1,9,100,1,30,16,10,0.1562,-0.317,remove,u,2,"[0, 8]","[0, 7]",False,True
1,2,9,100,1,30,16,12,0.1562,-0.133,remove,l,2,"[5, 1]","[4, 1]",False,True
0,1,9,100,1,30,17,2,0.129,-0.05,move,ru,5,"[0, 8]","[1, 7]",False,True
1,2,9,100,1,30,17,8,0.129,-0.55,move,rd,5,"[5, 1]","[6, 2]",False,True
0,1,9,100,1,30,18,5,0.10615000000000001,-0.417,move,r,5,"[1, 7]","[2, 7]",False,True
1,2,9,100,1,30,18,2,0.10615000000000001,0.167,move,ru,5,"[6, 2]","[7, 1]",False,True
0,1,9,100,1,30,19,5,0.11470000000000002,0.25,move,r,5,"[2, 7]","[3, 7]",False,True
1,2,9,100,1,30,19,10,0.11470000000000002,0.417,remove,u,2,"[7, 1]","[7, 0]",False,True
0,1,9,100,1,30,20,5,0.18380000000000002,0.083,move,r,5,"[3, 7]","[4, 7]",False,True
1,2,9,100,1,30,20,6,0.18380000000000002,-0.717,move,ld,5,"[7, 1]","[6, 2]",False,True
0,1,9,100,1,30,21,14,0.06185,0.333,remove,ld,2,"[4, 7]","[3, 8]",False,True
1,2,9,100,1,30,21,6,0.06185,0.083,move,ld,5,"[6, 2]","[5, 3]",False,True
0,1,9,100,1,30,22,8,0.1596,-1.133,move,rd,5,"[4, 7]","[5, 8]",False,True
1,2,9,100,1,30,22,2,0.1596,0.5,move,ru,5,"[5, 3]","[6, 2]",False,True
0,1,9,100,1,30,23,6,0.16544999999999999,0.917,move,ld,1,"[5, 8]","[4, 9]",False,True
1,2,9,100,1,30,23,2,0.16544999999999999,-0.583,move,ru,5,"[6, 2]","[7, 1]",False,True
0,1,9,100,1,30,24,6,0.16250000000000003,-0.483,move,ld,1,"[5, 8]","[4, 9]",False,True
1,2,9,100,1,30,24,13,0.16250000000000003,0.333,remove,r,2,"[7, 1]","[8, 1]",False,True
0,1,9,100,1,30,25,5,0.12269999999999999,-1.067,move,r,5,"[5, 8]","[6, 8]",False,True
1,2,9,100,1,30,25,13,0.12269999999999999,-0.3,remove,r,2,"[7, 1]","[8, 1]",False,True
0,1,9,100,1,30,26,1,0.18525,0.083,move,u,5,"[6, 8]","[6, 7]",False,True
1,2,9,100,1,30,26,3,0.18525,-0.05,move,l,5,"[7, 1]","[6, 1]",False,True
0,1,9,100,1,30,27,4,0.16404999999999997,0.167,move,z,5,"[6, 7]","[6, 7]",False,True
1,2,9,100,1,30,27,0,0.16404999999999997,0.25,move,lu,5,"[6, 1]","[5, 0]",False,True
0,1,9,100,1,30,28,3,0.2113,0.167,move,l,5,"[6, 7]","[5, 7]",False,True
1,2,9,100,1,30,28,16,0.2113,-1.25,remove,rd,5,"[5, 0]","[6, 1]",False,True
0,1,9,100,1,30,29,16,0.17135,0.167,remove,rd,5,"[5, 7]","[6, 8]",False,True
1,2,9,100,1,30,29,16,0.17135,0.833,remove,rd,2,"[5, 0]","[6, 1]",False,True
0,1,9,100,1,30,30,1,0.18515000000000004,-0.25,move,u,5,"[5, 7]","[5, 6]",False,True
1,2,9,100,1,30,30,15,0.18515000000000004,-0.717,remove,d,5,"[5, 0]","[5, 1]",False,True
0,1,9,100,2,40,1,8,0.16885,-0.417,move,rd,5,"[6, 7]","[7, 8]",False,True
1,2,9,100,2,40,1,7,0.16885,-0.667,move,d,5,"[1, 1]","[1, 2]",False,True
0,1,9,100,2,40,2,6,0.15385,-0.167,move,ld,1,"[7, 8]","[6, 9]",False,True
1,2,9,100,2,40,2,3,0.15385,-0.167,move,l,5,"[1, 2]","[0, 2]",False,True
0,1,9,100,2,40,3,7,0.16564999999999996,-0.067,move,d,1,"[7, 8]","[7, 9]",False,True
1,2,9,100,2,40,3,10,0.16564999999999996,0.167,remove,u,2,"[0, 2]","[0, 1]",False,True
0,1,9,100,2,40,4,3,0.23945,-0.817,move,l,5,"[7, 8]","[6, 8]",False,True
