,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,3,100,1,37,1,16,1.4647000000000001,-0.667,remove,rd,2,"[1, 1]","[2, 2]",False,True
1,2,3,100,1,37,1,5,1.4647000000000001,-0.667,move,r,5,"[9, 9]","[10, 9]",False,True
0,1,3,100,1,37,2,6,0.4102,-0.217,move,ld,5,"[1, 1]","[0, 2]",False,True
1,2,3,100,1,37,2,10,0.4102,0.083,remove,u,2,"[10, 9]","[10, 8]",False,True
0,1,3,100,1,37,3,6,0.40120000000000006,-0.083,move,ld,1,"[0, 2]","[-1, 3]",False,True
1,2,3,100,1,37,3,6,0.40120000000000006,-0.3,move,ld,5,"[10, 9]","[9, 10]",False,True
0,1,3,100,1,37,4,11,0.48035000000000005,-0.067,remove,ru,5,"[0, 2]","[1, 1]",False,True
1,2,3,100,1,37,4,13,0.48035000000000005,0.25,remove,r,2,"[9, 10]","[10, 10]",False,True
0,1,3,100,1,37,5,2,1.4141,0.0,move,ru,5,"[0, 2]","[1, 1]",False,True
1,2,3,100,1,37,5,16,1.4141,-0.3,remove,rd,1,"[9, 10]","[10, 11]",False,True
0,1,3,100,1,37,6,1,1.0826,-0.333,move,u,5,"[1, 1]","[1, 0]",False,True
1,2,3,100,1,37,6,5,1.0826,-0.817,move,r,5,"[9, 10]","[10, 10]",False,True
0,1,3,100,1,37,7,2,0.45364999999999994,0.417,move,ru,1,"[1, 0]","[2, -1]",False,True
1,2,3,100,1,37,7,13,0.45364999999999994,0.583,remove,r,1,"[10, 10]","[11, 10]",False,True
0,1,3,100,1,37,8,14,0.35469999999999996,-0.817,remove,ld,2,"[1, 0]","[0, 1]",False,True
1,2,3,100,1,37,8,2,0.35469999999999996,-0.567,move,ru,1,"[10, 10]","[11, 9]",False,True
0,1,3,100,1,37,9,1,0.351,-0.383,move,u,1,"[1, 0]","[1, -1]",False,True
1,2,3,100,1,37,9,12,0.351,-0.567,remove,l,5,"[10, 10]","[9, 10]",False,True
0,1,3,100,1,37,10,4,0.368,0.183,move,z,5,"[1, 0]","[1, 0]",False,True
1,2,3,100,1,37,10,10,0.368,-0.333,remove,u,5,"[10, 10]","[10, 9]",False,True
0,1,3,100,1,37,11,6,0.6179000000000001,-0.417,move,ld,5,"[1, 0]","[0, 1]",False,True
1,2,3,100,1,37,11,4,0.6179000000000001,0.417,move,z,5,"[10, 10]","[10, 10]",False,True
