,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,32,100,1,39,1,2,0.1252,-0.5,move,ru,5,"[1, 1]","[2, 0]",False,True
1,2,32,100,1,39,1,7,0.1252,-0.333,move,d,5,"[9, 9]","[9, 10]",False,True
0,1,32,100,1,39,2,2,0.13989999999999997,-0.083,move,ru,1,"[2, 0]","[3, -1]",False,True
1,2,32,100,1,39,2,11,0.13989999999999997,-0.167,remove,ru,2,"[9, 10]","[10, 9]",False,True
0,1,32,100,1,39,3,7,0.24844999999999998,-0.4,move,d,5,"[2, 0]","[2, 1]",False,True
1,2,32,100,1,39,3,3,0.24844999999999998,-0.217,move,l,5,"[9, 10]","[8, 10]",False,True
0,1,32,100,1,39,4,5,0.0874,0.417,move,r,5,"[2, 1]","[3, 1]",False,True
1,2,32,100,1,39,4,14,0.0874,-0.333,remove,ld,1,"[8, 10]","[7, 11]",False,True
0,1,32,100,1,39,5,7,0.13094999999999996,-0.833,move,d,5,"[3, 1]","[3, 2]",False,True
1,2,32,100,1,39,5,11,0.13094999999999996,-0.4,remove,ru,5,"[8, 10]","[9, 9]",False,True
0,1,32,100,1,39,6,0,0.51695,0.167,move,lu,5,"[3, 2]","[2, 1]",False,True
1,2,32,100,1,39,6,6,0.51695,0.25,move,ld,1,"[8, 10]","[7, 11]",False,True
0,1,32,100,1,39,7,13,0.6180000000000001,0.417,remove,r,5,"[2, 1]","[3, 1]",False,True
1,2,32,100,1,39,7,7,0.6180000000000001,-0.15,move,d,1,"[8, 10]","[8, 11]",False,True
0,1,32,100,1,39,8,7,0.20374999999999996,-0.167,move,d,5,"[2, 1]","[2, 2]",False,True
1,2,32,100,1,39,8,5,0.20374999999999996,-0.65,move,r,5,"[8, 10]","[9, 10]",False,True
0,1,32,100,1,39,9,2,0.3601499999999999,0.333,move,ru,5,"[2, 2]","[3, 1]",False,True
1,2,32,100,1,39,9,7,0.3601499999999999,0.167,move,d,1,"[9, 10]","[9, 11]",False,True
0,1,32,100,1,39,10,1,0.2814,0.083,move,u,5,"[3, 1]","[3, 0]",False,True
1,2,32,100,1,39,10,1,0.2814,-0.567,move,u,5,"[9, 10]","[9, 9]",False,True
0,1,32,100,1,39,11,7,0.21910000000000002,-0.167,move,d,5,"[3, 0]","[3, 1]",False,True
1,2,32,100,1,39,11,15,0.21910000000000002,0.0,remove,d,5,"[9, 9]","[9, 10]",False,True
0,1,32,100,1,39,12,16,0.33085000000000003,-0.417,remove,rd,2,"[3, 1]","[4, 2]",False,True
1,2,32,100,1,39,12,2,0.33085000000000003,0.25,move,ru,5,"[9, 9]","[10, 8]",False,True
0,1,32,100,1,39,13,3,0.47135000000000005,-0.3,move,l,5,"[3, 1]","[2, 1]",False,True
1,2,32,100,1,39,13,16,0.47135000000000005,-0.333,remove,rd,1,"[10, 8]","[11, 9]",False,True
0,1,32,100,1,39,14,10,0.40235000000000004,0.25,remove,u,5,"[2, 1]","[2, 0]",False,True
1,2,32,100,1,39,14,8,0.40235000000000004,-0.317,move,rd,1,"[10, 8]","[11, 9]",False,True
0,1,32,100,1,39,15,6,0.1498,0.333,move,ld,5,"[2, 1]","[1, 2]",False,True
1,2,32,100,1,39,15,3,0.1498,-0.233,move,l,5,"[10, 8]","[9, 8]",False,True
0,1,32,100,1,39,16,9,0.281,0.167,remove,lu,2,"[1, 2]","[0, 1]",False,True
1,2,32,100,1,39,16,7,0.281,0.0,move,d,5,"[9, 8]","[9, 9]",False,True
0,1,32,100,1,39,17,13,0.26255,-0.633,remove,r,5,"[1, 2]","[2, 2]",False,True
1,2,32,100,1,39,17,3,0.26255,0.167,move,l,5,"[9, 9]","[8, 9]",False,True
0,1,32,100,1,39,18,5,0.7498999999999998,-0.25,move,r,5,"[1, 2]","[2, 2]",False,True
1,2,32,100,1,39,18,16,0.7498999999999998,0.083,remove,rd,2,"[8, 9]","[9, 10]",False,True
0,1,32,100,1,39,19,1,0.0879,0.417,move,u,5,"[2, 2]","[2, 1]",False,True
1,2,32,100,1,39,19,16,0.0879,-0.8,remove,rd,2,"[8, 9]","[9, 10]",False,True
0,1,32,100,1,39,20,13,0.10910000000000002,0.333,remove,r,5,"[2, 1]","[3, 1]",False,True
1,2,32,100,1,39,20,16,0.10910000000000002,0.283,remove,rd,2,"[8, 9]","[9, 10]",False,True
0,1,32,100,1,39,21,7,0.16695,-0.75,move,d,5,"[2, 1]","[2, 2]",False,True
