,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,35,100,1,31,1,1,0.31040000000000006,-0.583,move,u,5,"[8, 2]","[8, 1]",False,True
1,2,35,100,1,31,1,8,0.31040000000000006,-0.5,move,rd,5,"[1, 5]","[2, 6]",False,True
0,1,35,100,1,31,2,13,0.33244999999999997,-0.167,remove,r,2,"[8, 1]","[9, 1]",False,True
1,2,35,100,1,31,2,5,0.33244999999999997,0.0,move,r,5,"[2, 6]","[3, 6]",False,True
0,1,35,100,1,31,3,5,0.28925,-0.133,move,r,5,"[8, 1]","[9, 1]",False,True
1,2,35,100,1,31,3,6,0.28925,-0.25,move,ld,5,"[3, 6]","[2, 7]",False,True
0,1,35,100,1,31,4,1,0.29045,0.0,move,u,5,"[9, 1]","[9, 0]",False,True
1,2,35,100,1,31,4,1,0.29045,0.667,move,u,5,"[2, 7]","[2, 6]",False,True
0,1,35,100,1,31,5,1,0.7356500000000001,0.167,move,u,1,"[9, 0]","[9, -1]",False,True
1,2,35,100,1,31,5,14,0.7356500000000001,-0.5,remove,ld,2,"[2, 6]","[1, 7]",False,True
0,1,35,100,1,31,6,13,0.16425,-0.567,remove,r,1,"[9, 0]","[10, 0]",False,True
1,2,35,100,1,31,6,5,0.16425,-0.467,move,r,5,"[2, 6]","[3, 6]",False,True
0,1,35,100,1,31,7,10,0.16454999999999997,-0.15,remove,u,1,"[9, 0]","[9, -1]",False,True
1,2,35,100,1,31,7,1,0.16454999999999997,0.333,move,u,5,"[3, 6]","[3, 5]",False,True
0,1,35,100,1,31,8,11,0.12505,-0.233,remove,ru,1,"[9, 0]","[10, -1]",False,True
1,2,35,100,1,31,8,16,0.12505,-0.25,remove,rd,2,"[3, 5]","[4, 6]",False,True
0,1,35,100,1,31,9,15,0.07270000000000001,-0.567,remove,d,5,"[9, 0]","[9, 1]",False,True
1,2,35,100,1,31,9,12,0.07270000000000001,-0.05,remove,l,2,"[3, 5]","[2, 5]",False,True
